text,class
ผ่านไปเดือนนึงมึงจะบอกว่าโหลดไม่ได้เลยหรอ ประสาทสัส แม่งเง้ย ขอให้เน็ตมึงล่ม แคสเกมส์ไม่ได้ เล่นเกมส์อยู่ดีๆแล้วคอมดับ เน็ตไม่ติด เกลียด,1
ไอ้เวร สอบซ่อมยังไม่ได้ทำ,0
รุมเร้าไปหมดเลยอีเหี้ย รู้เลยว่าปัญหาแรกมาจากการพักผ่อน เวรจริงๆ ลามปาม,0
ใช้เวรใช้กรรมหมดยัง,0
ดูทรงละยันเช้า แล้วคืนนี้ไม่ได้นอน กูควรแต่งหน้ายังไง อีเวร 55,0
ที่นอนดึก เพราะกูท้องเสียไอ้สัส แตงโมปั่น โคตรเวรเลยยยย,0
เวรกรรมอะไรทำไมต้องมาจำโครงสร้างแบบนี้ ทฤษฎีก้ไม่ได้ โครงสร้างอย่าหวังเลยเพ่,0
ตื่นเพราะปวดท้อง อะไรเนี่ย เวรกรรมอะไรคะ,0
"ไม่ว่าจะคุยกับใครหรือคบกับใคร
รู้สึกเหมือนเป็นฝ่ายรอตลอด
ทำไมอะ ใจคอจะให้รอทุกคนที่ผ่านเข้ามาเลยหรอ ไม่ให้เค้ารอเราบ้างหรอ5555555 เวร",0
เหี้ยไรกะกูนักหนาอ่ะ สัส ทุกอย่างดีหมดยกเว้นครูเวรนี้อ่ะ อะไรวะพูดเหมือนพูดกับเด็กเล่นขี้ตัวเองไม่มีความใส่ใจห้าไรเลยอ่ะ,1
ละอีโรงแรมเวรนี่ก็ไม่มีรถเข็นให้อีก มึงจะต้องโบ้ยกันไปกันมา สัส หงุดหงิด,1
ไอ้หมาเวรข้างบ้านก็เห่าทุกคืน นี่เห่าตั้งแต่สองทุ่ม นอนไม่ได้ไง ยิ่งนอนไม่หลับ ไม่ได้นอน ปวดหัว ปวดหลัง ถ้ามีปืนตอนนี้แม่จะยิงทิ้งให้หมด สัส,1
เค้าคงอยากให้น้องได้ซีนแหละ แต่อีเดกเวร เดะกุแช่งให้พ่อมึงตายจริงๆเดะเถอะ เล่นอะไรไม่เข้าเรื่อง พ่อมึงไม่ด่าหรอ,1
เจอแต่ทีมส้นตีนไรไม่รู้ จะไปตามไล่คิลทำไมไม่รู้ แม่ง ละกูวิ่งกันป้อมสามเลนอยู่คนเดียวอีเวร ปัญญาอ่อน,1
เกลียดคำว่า มึงไปกูไป มึงทำกูทำ สัส ไม่มีหัวคิดเองหรอต้องเอาตามเพื่อนตลอด เวร,1
สลบตั้งแต่กลับบ้านและเพิ่งตื่น ดอกทอง,0
ใช้เงินเก่งอีดอกกก กลัวตัวเองแบ้ววว,0
การจราจรในกรุงเทพเป็นเหี้ยไรที่หัวร้อนสุดละ สุขภาพจิตเสียทุกวันเอดอก,0
เจ้าดอกไม้ตอนนี้เทอไปอยู่ไหนน อยากเป็นดอกไม้ดอกนั้นจังค่ะ ดอกที่ปู่จั๊บนั่นหน่ะค่ะ เขิลลเลยย,0
มันฟินแต่ฟินไม่สุด อีดอก,0
อีดอกกกกกก ลุกไปเรียนได้แล้วค่าาาาาา,0
กูหารากผักชีไม่เจอจริงๆค่ะอีดอกกกก,0
ทำไมจะปิดเทอมแล้วงานเยอะขนาดนี้ อีดอก,0
กูเกลียดมึงอีดอก สัสเหี้ย,1
การจราจรประเทศเหี้ยนี่กำลังทำให้กูบ้า ดอก!,1
